Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
2185,MITSUBISHI,LANCER BOX,1983,1400,Manual,Petrol,462000,Dankotuwa,1/31/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.5
2186,MITSUBISHI,LANCER BOX,1983,1400,Manual,Petrol,462000,Kurunegala,1/31/2025,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,6.2
2187,MITSUBISHI,LANCER BOX,1982,1200,Manual,Petrol,473000,Homagama,1/31/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.75
2188,MITSUBISHI,LANCER BOX,1981,1400,Manual,Petrol,484000,Homagama,1/31/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.95
2189,MITSUBISHI,LANCER BOX,1982,1410,Manual,Petrol,473000,Homagama,1/31/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.54285714
2190,MITSUBISHI,LANCER BOX,1980,1400,Manual,Petrol,495000,Kaduwela,1/30/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.5
2191,MITSUBISHI,LANCER BOX,1983,1500,Manual,,462000,Negombo,1/30/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.8
2192,MITSUBISHI,LANCER BOX,1980,1400,Manual,Petrol,495000,Gampaha,1/30/2025,No Leasing,USED,Not_Available,Not_Available,Not_Available,Available,7.9
2193,MITSUBISHI,LANCER BOX,1982,800,Manual,Petrol,473000,Matugama,1/18/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.3
2194,MITSUBISHI,LANCER BOX,1982,1400,Manual,Petrol,473000,Kurunegala,1/17/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.95
2195,MITSUBISHI,LANCER BOX,1982,1410,Manual,Petrol,473000,Dankotuwa,1/17/2025,No Leasing,USED,Available,Available,Available,Not_Available,7.5
2196,MITSUBISHI,LANCER BOX,1983,1400,Manual,Petrol,462000,Minuwangoda,1/15/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.14910714
2197,MITSUBISHI,LANCER BOX,1982,1400,Manual,Petrol,473000,Kandy,1/15/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.4
2198,MITSUBISHI,LANCER BOX,1981,1400,Manual,Petrol,484000,Kandy,1/13/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.95
2199,MITSUBISHI,LANCER BOX,1980,1400,Manual,Petrol,495000,Boralesgamuwa,1/11/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,15
2200,MITSUBISHI,LANCER BOX,1983,1400,Manual,Petrol,462000,Kurunegala,1/9/2025,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,4.9
2201,MITSUBISHI,LANCER BOX,1981,1400,Manual,Petrol,484000,Ratnapura,1/8/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.5
2202,MITSUBISHI,LANCER BOX,1981,1400,Manual,Petrol,484000,Ratnapura,1/7/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.5
2203,MITSUBISHI,LANCER BOX,1978,1200,Manual,Petrol,517000,Kiribathgoda,1/5/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,11.5
2204,MITSUBISHI,LANCER BOX,1983,1200,Manual,Petrol,462000,Ja-Ela,1/28/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,7.1
2205,MITSUBISHI,LANCER BOX,1986,1400,Manual,Petrol,429000,Kuliyapitiya,1/28/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.75
2206,MITSUBISHI,LANCER BOX,1981,1400,Manual,Petrol,484000,Avissawella,1/28/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.5
2207,MITSUBISHI,LANCER BOX,1983,1500,Manual,Petrol,462000,Elpitiya,1/27/2025,No Leasing,USED,Available,Not_Available,Not_Available,Available,10.25
2208,MITSUBISHI,LANCER BOX,1984,1400,Manual,Petrol,451000,Kurunegala,1/25/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.85
2209,MITSUBISHI,LANCER BOX,1980,1400,Manual,Petrol,495000,Warakapola,1/22/2025,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,4.4
2210,MITSUBISHI,LANCER BOX,1981,1400,Manual,Petrol,484000,Battaramulla,1/22/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.6
2211,MITSUBISHI,LANCER BOX,1979,1822,Manual,Petrol,506000,Homagama,1/21/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.85
2212,MITSUBISHI,LANCER BOX,1988,1200,Manual,Petrol,407000,Ja-Ela,1/21/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,11
